y,arm,z
0,1,0.0
0,1,0.0
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
1,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
0,0,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
1,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
0,1,0.7111080129131117
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
1,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
0,0,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
1,1,1.3005878108106275
0,1,1.3005878108106275
0,1,1.3005878108106275
0,1,1.3005878108106275
0,1,1.3005878108106275
0,1,1.3005878108106275
0,1,1.3005878108106275
0,1,1.3005878108106275
0,1,1.3005878108106275
0,1,1.3005878108106275
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
1,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
0,0,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
1,1,2.0973774011160358
